salary,age,elevel,car,zipcode,credit,brand
113979.4842,50,Less than High School Degree,Mitsubishi,Mid-Atlantic,346036.0698,Acer
48157.01149,29,High School Degree,Chevrolet,Mountain,185975.9986,Acer
117185.4423,22,"Master's, Doctoral or Professional Degree",Kia,Pacific,459101.3155,Sony
98307.96132,70,Less than High School Degree,Cadillac,South Atlantic,176121.6993,Sony
94581.28116,53,"Master's, Doctoral or Professional Degree",Toyota,West South Central,462672.6022,Acer
45999.89628,27,High School Degree,Ford,West North Central,457194.7733,Sony
144319.3392,44,Some College,BMW,New England,210068.5642,Sony
128510.2701,25,"Master's, Doctoral or Professional Degree",None of the above,New England,286141.4123,Sony
88681.66785,50,Less than High School Degree,Dodge,West North Central,482451.3143,Acer
83085.42169,27,"Master's, Doctoral or Professional Degree",Mercedes Benz,East North Central,347913.5229,Acer
44655.18338,48,Less than High School Degree,Kia,New England,155636.1568,Sony
63422.14887,61,4-Year College Degree,BMW,West South Central,61648.92554,Acer
66195.07727,21,Some College,BMW,Mountain,298709.2934,Acer
59426.49474,40,High School Degree,Kia,East South Central,135368.5119,Acer
65083.38662,74,Less than High School Degree,Kia,East North Central,185190.7403,Acer
48500.56561,49,Some College,Mazda,Pacific,44186.07399,Sony
133551.7754,32,Less than High School Degree,BMW,East South Central,125096.4503,Sony
83480.76569,58,"Master's, Doctoral or Professional Degree",Honda,Pacific,258172.6584,Acer
101616.8309,71,Some College,Toyota,West South Central,287762.4035,Sony
40712.90078,56,"Master's, Doctoral or Professional Degree",Ram,Pacific,380280.1481,Sony
85140.33195,66,"Master's, Doctoral or Professional Degree",Kia,East South Central,355718.3632,Sony
50684.45393,65,High School Degree,Honda,Mid-Atlantic,309260.858,Acer
21918.40956,30,Some College,Jeep,West North Central,232845.4677,Sony
35650.34077,37,Some College,Honda,East South Central,202044.0247,Sony
120762.8232,57,Less than High School Degree,Hyundai,East North Central,161888.201,Acer
28074.26707,68,Some College,Kia,West South Central,336641.3402,Acer
134369.2194,43,"Master's, Doctoral or Professional Degree",Ram,Pacific,454108.3981,Sony
72072.6261,74,High School Degree,BMW,East South Central,310383.499,Acer
33582.74637,41,Some College,Chrysler,South Atlantic,309469.165,Sony
52508.98305,41,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,112719.2392,Sony
125507.2909,39,Some College,Dodge,Pacific,432605.7892,Sony
31456.96591,75,4-Year College Degree,Dodge,Mountain,187175.5396,Acer
57417.5416,67,Some College,Kia,Pacific,245629.2758,Acer
128443.6006,52,Less than High School Degree,Dodge,West South Central,365414.5558,Sony
43844.93066,20,High School Degree,Ford,Mid-Atlantic,233617.5816,Sony
77137.16111,63,Less than High School Degree,Nissan,West South Central,113683.5695,Acer
123739.4464,29,4-Year College Degree,Chevrolet,West North Central,224836.8225,Sony
39736.10098,60,High School Degree,Subaru,West South Central,157370.8702,Acer
44723.7072,63,Less than High School Degree,BMW,Mountain,44446.52063,Acer
43343.4613,29,Some College,None of the above,Pacific,52719.67423,Sony
87155.8692,51,Less than High School Degree,Ford,West South Central,18499.66453,Acer
55984.0958,59,High School Degree,Mitsubishi,Mid-Atlantic,129109.6003,Acer
37227.75332,27,High School Degree,Mazda,East North Central,283718.7395,Sony
93365.93752,59,High School Degree,Mazda,Mid-Atlantic,165626.0304,Acer
39356.94958,45,High School Degree,Ford,Pacific,163175.3107,Sony
117416.4027,69,Some College,BMW,South Atlantic,88340.45875,Sony
96194.72257,63,Some College,Subaru,Mountain,297686.1947,Sony
86617.35541,49,Less than High School Degree,Cadillac,East South Central,0.0,Acer
24857.23896,67,Less than High School Degree,Ram,Mid-Atlantic,115343.8228,Sony
147433.1786,62,Less than High School Degree,Chrysler,East North Central,305400.2687,Sony
77488.79907,67,4-Year College Degree,Hyundai,Mid-Atlantic,215682.8421,Acer
123755.2725,46,Some College,Mitsubishi,Mountain,303085.9041,Acer
142248.7374,62,4-Year College Degree,Mitsubishi,Mid-Atlantic,121725.7695,Sony
83675.28827,50,4-Year College Degree,Nissan,East North Central,15254.61431,Acer
53723.67165,42,Some College,Jeep,East North Central,371135.0093,Sony
113880.9272,54,High School Degree,None of the above,South Atlantic,236705.3322,Acer
47344.6611,50,"Master's, Doctoral or Professional Degree",Jeep,Pacific,110516.3746,Sony
122498.2133,57,Less than High School Degree,Chevrolet,Mountain,393515.2137,Acer
21382.34857,65,High School Degree,Honda,Mid-Atlantic,434788.3632,Sony
20358.59768,76,"Master's, Doctoral or Professional Degree",Nissan,West South Central,330197.1132,Sony
50977.2587,67,Less than High School Degree,Dodge,South Atlantic,55907.80182,Acer
70251.68358,68,High School Degree,Cadillac,South Atlantic,181439.2043,Acer
41934.88511,31,"Master's, Doctoral or Professional Degree",Subaru,East North Central,267103.2679,Sony
104290.6306,40,High School Degree,Subaru,South Atlantic,361985.5942,Acer
25441.66705,69,Some College,Kia,Mountain,0.0,Acer
94419.25634,67,Some College,Lincoln,West South Central,205764.289,Sony
36666.60357,77,Less than High School Degree,Honda,New England,8796.513491,Acer
124819.7593,58,"Master's, Doctoral or Professional Degree",Dodge,Mid-Atlantic,357089.3782,Acer
115743.3083,72,Some College,Ford,West North Central,394712.4933,Sony
145579.842,60,"Master's, Doctoral or Professional Degree",Lincoln,Mountain,123743.8056,Sony
30731.856,67,4-Year College Degree,Lincoln,West South Central,460325.3039,Acer
76194.4807,24,Some College,BMW,West North Central,386230.8884,Acer
84485.72201,53,4-Year College Degree,Nissan,South Atlantic,35093.9807,Acer
69060.41857,62,"Master's, Doctoral or Professional Degree",Mitsubishi,South Atlantic,175509.3498,Acer
147664.5478,59,Less than High School Degree,Mercedes Benz,East North Central,259877.2238,Sony
108134.8989,62,Less than High School Degree,Ram,Mid-Atlantic,409078.0066,Sony
106135.5539,64,4-Year College Degree,Chevrolet,New England,380742.6539,Sony
150000.0,31,Less than High School Degree,Chevrolet,West South Central,369432.2179,Sony
120488.2833,71,High School Degree,Nissan,East North Central,82909.52356,Sony
70484.28842,64,"Master's, Doctoral or Professional Degree",Nissan,West North Central,269514.3115,Acer
67682.15601,62,Some College,Toyota,Pacific,124058.8258,Acer
60052.25932,23,Some College,Mazda,Mountain,443870.3521,Acer
88358.0187,35,Some College,Mitsubishi,South Atlantic,58007.02864,Acer
127070.4276,73,4-Year College Degree,Mazda,East South Central,204311.8872,Sony
27113.58906,73,Less than High School Degree,Ford,South Atlantic,175190.5652,Sony
67812.00897,61,Some College,Toyota,New England,338751.5348,Acer
113661.9685,64,Less than High School Degree,Ram,Pacific,48868.13701,Sony
58703.7816,40,"Master's, Doctoral or Professional Degree",Ram,Mountain,309403.2272,Acer
136559.1505,62,"Master's, Doctoral or Professional Degree",Lincoln,West South Central,134969.6053,Sony
109693.1104,39,Some College,Nissan,East South Central,236985.5141,Acer
30520.8201,64,Some College,Cadillac,Pacific,470382.8956,Acer
32072.89696,65,4-Year College Degree,Mitsubishi,Pacific,0.0,Acer
101915.9035,78,High School Degree,Buick,Mid-Atlantic,168794.7936,Sony
28591.70865,27,Less than High School Degree,Cadillac,Mountain,123190.8637,Sony
74424.89987,71,Some College,Mercedes Benz,West South Central,17805.79154,Acer
43954.30755,41,Less than High School Degree,Buick,New England,305835.191,Sony
140666.1391,74,"Master's, Doctoral or Professional Degree",Mazda,West North Central,237007.2206,Sony
131764.773,39,4-Year College Degree,Cadillac,West South Central,447096.6712,Sony
40330.36996,20,Less than High School Degree,Mercedes Benz,East North Central,395649.5244,Sony
129555.8395,34,Less than High School Degree,Toyota,Pacific,268314.4386,Sony
111910.5831,32,High School Degree,Buick,New England,154482.1602,Sony
82883.2706,34,4-Year College Degree,Kia,New England,484508.3294,Acer
22464.69303,42,Some College,Mitsubishi,West North Central,189268.7994,Sony
75517.19467,35,4-Year College Degree,Mercedes Benz,Mountain,441590.4132,Acer
134747.435,31,4-Year College Degree,Lincoln,West South Central,91338.95486,Sony
125058.2167,39,"Master's, Doctoral or Professional Degree",Mitsubishi,Mountain,45635.5091,Acer
72930.74497,32,Less than High School Degree,Lincoln,New England,310391.17,Acer
144729.5232,52,High School Degree,Lincoln,New England,147380.8855,Sony
35963.65397,39,Less than High School Degree,None of the above,Mid-Atlantic,83010.15218,Sony
46319.91603,67,Less than High School Degree,Kia,East South Central,23218.8204,Acer
130084.7315,50,Some College,Subaru,New England,239895.3137,Sony
66513.32576,55,Some College,Ram,Pacific,462989.6786,Sony
20492.18899,30,"Master's, Doctoral or Professional Degree",Nissan,West North Central,207847.6398,Sony
95347.05695,41,4-Year College Degree,BMW,East South Central,440664.1779,Acer
58219.96658,36,High School Degree,Honda,East South Central,103387.5698,Acer
109703.9173,54,Some College,Chrysler,South Atlantic,50913.20158,Acer
34268.94607,60,4-Year College Degree,Mazda,New England,244495.1729,Acer
74949.90618,57,4-Year College Degree,Cadillac,West South Central,151914.1405,Sony
137443.8435,74,4-Year College Degree,Mazda,West South Central,298857.295,Sony
135524.6908,70,4-Year College Degree,Kia,East South Central,375529.3419,Sony
117943.4244,51,"Master's, Doctoral or Professional Degree",Hyundai,West South Central,472659.997,Acer
108041.6603,22,Less than High School Degree,Subaru,East North Central,404858.1033,Sony
150000.0,23,Less than High School Degree,Kia,Pacific,284343.5281,Sony
76259.47281,49,Some College,Cadillac,East South Central,62168.75351,Sony
72386.56674,34,"Master's, Doctoral or Professional Degree",Ram,Mid-Atlantic,175333.4339,Acer
137212.2175,74,Less than High School Degree,Lincoln,West North Central,0.0,Sony
20000.0,32,"Master's, Doctoral or Professional Degree",Cadillac,East North Central,153224.2065,Sony
77925.28065,40,4-Year College Degree,Lincoln,East South Central,168427.8284,Acer
141473.956,53,"Master's, Doctoral or Professional Degree",Cadillac,Mid-Atlantic,229324.1906,Sony
65435.77839,39,Some College,Honda,West South Central,138134.6882,Sony
86967.12615,46,"Master's, Doctoral or Professional Degree",Mazda,East North Central,403122.4687,Acer
39444.95719,48,4-Year College Degree,Chrysler,Mountain,55049.58511,Sony
117416.1721,38,"Master's, Doctoral or Professional Degree",Toyota,South Atlantic,468239.7293,Acer
82893.42192,71,Less than High School Degree,Cadillac,South Atlantic,0.0,Sony
103097.3636,24,Less than High School Degree,Subaru,East South Central,49993.76398,Sony
55557.82551,76,4-Year College Degree,Mitsubishi,West South Central,49749.83499,Acer
44813.59928,63,Less than High School Degree,Mitsubishi,New England,126135.2913,Acer
81681.68733,76,"Master's, Doctoral or Professional Degree",Jeep,East North Central,291713.7229,Sony
24197.85408,20,4-Year College Degree,Kia,West South Central,130022.3926,Sony
136610.9443,64,4-Year College Degree,Lincoln,West North Central,303383.3254,Sony
40594.40433,50,4-Year College Degree,None of the above,Mid-Atlantic,429041.5292,Sony
90137.82453,72,4-Year College Degree,BMW,West North Central,500000.0,Sony
41055.19292,45,Some College,Chrysler,Mountain,243582.2964,Sony
46829.85485,61,4-Year College Degree,Chevrolet,South Atlantic,276588.8442,Sony
136181.9217,33,Some College,Cadillac,South Atlantic,118632.1089,Sony
107338.3972,65,High School Degree,Ford,Mountain,215854.2633,Sony
48670.76233,23,Less than High School Degree,Mazda,Pacific,30936.45077,Acer
145817.1597,41,"Master's, Doctoral or Professional Degree",Mazda,East North Central,166560.9515,Sony
104734.8604,20,Some College,Honda,West South Central,464828.1003,Sony
25602.69168,57,"Master's, Doctoral or Professional Degree",Kia,Pacific,273511.3618,Sony
31135.10648,46,"Master's, Doctoral or Professional Degree",Jeep,New England,265472.0534,Sony
49669.08461,36,High School Degree,Lincoln,East North Central,393798.1357,Acer
146084.4597,31,High School Degree,Buick,East North Central,46249.325,Sony
67446.92311,27,"Master's, Doctoral or Professional Degree",Toyota,Pacific,447767.9247,Acer
124897.6676,74,4-Year College Degree,Chevrolet,West South Central,417882.4731,Sony
56617.90663,61,Some College,Ford,West South Central,135835.6572,Sony
139324.845,37,Some College,Nissan,New England,487988.4813,Sony
44373.43974,56,High School Degree,Jeep,East North Central,19996.13603,Sony
26817.40649,67,Some College,Chevrolet,West South Central,135701.7724,Acer
32388.3192,66,Some College,Chevrolet,East North Central,211757.064,Acer
115964.7441,53,High School Degree,Mitsubishi,West South Central,336549.3429,Acer
119213.681,72,"Master's, Doctoral or Professional Degree",Ram,East South Central,356428.9738,Sony
25658.91522,52,High School Degree,Chevrolet,Mountain,61896.99447,Sony
80540.50527,33,Less than High School Degree,None of the above,Mountain,404760.2226,Acer
149735.1894,45,Some College,BMW,West South Central,447153.4562,Sony
142633.7923,78,Some College,Mercedes Benz,East South Central,417128.3901,Sony
72669.77866,45,Less than High School Degree,Lincoln,New England,325060.7056,Acer
70914.08815,66,High School Degree,Ford,New England,500000.0,Acer
22968.37906,55,Less than High School Degree,Kia,Mid-Atlantic,471949.3255,Sony
115376.3401,45,Some College,Hyundai,East North Central,420504.2204,Acer
89600.04692,37,High School Degree,None of the above,West South Central,362611.5932,Acer
20000.0,29,Some College,Toyota,East South Central,176410.1049,Sony
129126.9484,32,4-Year College Degree,Mercedes Benz,South Atlantic,236372.4202,Sony
27117.17518,23,Some College,Cadillac,Pacific,254577.8254,Sony
128317.1283,48,"Master's, Doctoral or Professional Degree",Mercedes Benz,Mountain,361202.8463,Sony
73284.45627,71,Less than High School Degree,Buick,Mountain,355150.5763,Acer
77848.02182,54,Less than High School Degree,Cadillac,Mid-Atlantic,358252.6996,Acer
130049.0236,53,High School Degree,Mitsubishi,Mid-Atlantic,45908.1934,Sony
70863.14168,53,High School Degree,Mercedes Benz,East South Central,475179.2477,Acer
76156.03008,80,"Master's, Doctoral or Professional Degree",Mitsubishi,West North Central,57003.89519,Acer
137260.1385,32,4-Year College Degree,Buick,Mid-Atlantic,11433.61391,Sony
46566.80562,79,"Master's, Doctoral or Professional Degree",Mercedes Benz,West South Central,294168.6734,Acer
80753.24842,78,"Master's, Doctoral or Professional Degree",Toyota,West North Central,477387.1922,Sony
34970.73736,29,Less than High School Degree,Subaru,New England,71451.70164,Sony
67943.076,72,Some College,Buick,East North Central,153466.8671,Acer
28062.16914,78,"Master's, Doctoral or Professional Degree",Lincoln,East North Central,139336.4413,Acer
110809.1493,34,Some College,Lincoln,Mid-Atlantic,99188.38133,Sony
50245.84571,46,"Master's, Doctoral or Professional Degree",Mercedes Benz,West South Central,303771.6116,Sony
78135.95379,69,Less than High School Degree,Subaru,West North Central,199758.5092,Sony
69063.15202,63,High School Degree,Cadillac,West South Central,342332.7824,Acer
106712.4173,77,4-Year College Degree,Subaru,South Atlantic,98341.96063,Sony
40449.44618,30,Some College,Dodge,East North Central,12981.22931,Sony
101672.2933,54,4-Year College Degree,Mitsubishi,West South Central,182238.6923,Acer
76514.17111,34,Some College,None of the above,East North Central,155711.0036,Acer
91718.71364,72,4-Year College Degree,Chevrolet,South Atlantic,336327.5275,Sony
114053.9422,27,4-Year College Degree,Chrysler,West North Central,243121.5844,Sony
94164.95649,42,"Master's, Doctoral or Professional Degree",BMW,Mid-Atlantic,111020.5218,Acer
